iter	tree	grid	feat	var	change	nchange	geodist	cophdist	condition
1	7	Nominal morphology	Nominal cases	OBL-Cases	loss	15	1187.43031147	4182.51992936	S
1	5	Nominal morphology	Nominal cases	VOC	gain	10	869.124900321	6517.08149199	C
1	5	Nominal morphology	Nominal cases	VOC	loss	22	964.175006753	4636.81968261	S
1	7	Nominal morphology	Preposition agreement	PRON-AGR	gain	5	2500.01278727	6850.34197231	C
1	0	Nominal morphology	Pronominal Cases	<7 Cases	gain	3	2022.16062607	9428.2611395	C
1	7	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	7	1348.16107408	3898.15930004	N
1	7	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	5	1677.13978917	2454.30251945	N
1	0	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	5	1087.57735807	3849.49589993	N
1	0	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	3	2574.88411203	762.623522128	N
1	0	Nominal morphology	Pronominal Cases	A≠O	gain	5	777.64237767	7403.33026182	C
1	0	Nominal morphology	Pronominal Cases	A≠O	loss	7	1491.04013459	6234.25557453	S
1	1	Nominal morphology	Pronominal Cases	DAT≠O	gain	46	628.693501869	5679.59144739	C
1	1	Nominal morphology	Pronominal Cases	DAT≠O	loss	24	559.517900149	2624.3199884	S
1	16	Nominal morphology	Pronominal Cases	OBL-Cases	gain	14	720.698607148	6586.40585706	C
1	16	Nominal morphology	Pronominal Cases	OBL-Cases	loss	18	1053.13462797	5857.36896912	S
1	16	TENSE	Continous present	Present ????	gain	12	1031.44137838	5904.13992898	N
1	16	TENSE	Continous present	Present ????	loss	31	619.60938438	5111.0457318	N
1	11	TENSE	Continous present	Progressive present	gain	28	574.635848149	3038.22694681	N
1	11	TENSE	Continous present	Progressive present	loss	23	798.990015648	4836.54295352	N
1	7	TENSE	Future	FUT.AUX	gain	21	711.908128922	4359.27944644	N
1	7	TENSE	Future	FUT.AUX	loss	9	1232.09735098	5797.06748319	N
1	14	TENSE	Future	FUT.Participle	gain	10	1126.78620346	4813.74256628	N
1	14	TENSE	Future	FUT.Participle	loss	4	2412.70524156	3968.52129343	N
1	6	TENSE	Future	FUT.Particle	gain	14	709.026548059	7883.42651402	N
1	6	TENSE	Future	FUT.Particle	loss	3	945.159891129	6547.69612179	N
1	8	TENSE	Future	FUT.Synth	gain	7	1172.02880276	5958.96915694	N
1	8	TENSE	Future	FUT.Synth	loss	17	493.435114324	3538.72428608	N
1	13	TENSE	Future	PERF.FUT	gain	2	3647.42382601	7261.37682269	N
1	13	TENSE	Future	PERF.FUT	loss	2	398.388924557	11203.8388181	N
1	0	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	9	1289.15356457	7234.36652178	C
1	0	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	19	648.102884317	3576.20136071	S
1	2	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	5	932.411818447	3703.94374681	C
1	5	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	10	1646.74554943	4383.13531354	S
1	5	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	9	825.936427711	2815.61000674	C
1	5	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	gain	2	4172.95461866	9764.43304792	C
1	5	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	loss	2	768.328596527	3940.86042859	S
1	7	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	6	944.374557935	2570.42018438	S
1	7	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	10	1375.27556471	7116.2464182	C
1	15	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	7	1686.51954396	6283.32297097	C
1	4	Verbal morphology	present progressive, O	PROG:O-AGR-FULL	gain	2	1337.73429906	7658.61842231	C
1	4	Verbal morphology	present progressive, O	PROG:O-AGR-FULL	loss	2	100.52095484	826.152139907	S
1	0	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	24	672.981330149	5986.24702308	C
1	0	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	24	523.529719554	3192.68303917	S
1	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	11	1097.32147098	4724.80876859	C
1	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	loss	7	855.559583832	1770.32962384	S
1	10	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	27	680.949170042	4888.01693803	S
1	10	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	25	596.328776499	2986.31974763	C
1	12	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	gain	2	3984.46407311	8129.17621993	C
1	12	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	loss	2	144.050820741	1479.20603205	S
1	8	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	18	446.785766839	3722.16813522	S
1	8	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	12	849.522736813	4644.09090862	C
1	9	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	16	701.153184206	4190.00465803	S
1	9	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	12	1000.27554407	3005.91592529	C
1	3	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	5	1419.28531969	5603.34323975	C
1	15	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	gain	3	3107.69192329	10276.4706651	C
1	15	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	loss	5	736.750011225	8707.15943326	S
1	3	Word order	Adpositions	Post	gain	5	1558.12725573	7250.51775914	N
1	3	Word order	Adpositions	Post	loss	4	1887.58637458	1570.91157386	N
1	15	Word order	Adpositions	Prep	gain	3	2273.11029728	2983.09872832	N
1	11	Word order	Clitic pronouns finite verb	2nd position	gain	4	213.370014784	3797.85733216	N
1	11	Word order	Clitic pronouns finite verb	2nd position	loss	10	1400.35462101	3282.45143824	N
1	7	Word order	Clitic pronouns finite verb	OV	gain	11	1289.64526093	5453.83157637	N
1	7	Word order	Clitic pronouns finite verb	OV	loss	13	627.220859485	3437.62026841	N
1	2	Word order	Clitic pronouns finite verb	VO	gain	28	873.635630712	6347.98412899	N
1	2	Word order	Clitic pronouns finite verb	VO	loss	17	313.348511625	1598.88574117	N
1	1	Word order	Clitic pronouns infinitive	2nd position	gain	5	760.815444846	3814.27117656	N
1	1	Word order	Clitic pronouns infinitive	2nd position	loss	8	1210.78261751	4808.07160265	N
1	9	Word order	Clitic pronouns infinitive	OV	gain	29	619.76516225	5348.44882213	N
1	9	Word order	Clitic pronouns infinitive	OV	loss	31	438.835079246	3072.75400402	N
1	3	Word order	Clitic pronouns infinitive	VO	gain	12	1089.10362472	4601.65523964	N
1	3	Word order	Clitic pronouns infinitive	VO	loss	18	558.12309844	4634.97045658	N
1	13	Word order	Clitic pronouns participle	2nd position	gain	4	1386.67106068	6588.27808549	N
1	13	Word order	Clitic pronouns participle	2nd position	loss	7	1355.83430002	6421.58655838	N
1	11	Word order	Clitic pronouns participle	OV	gain	28	821.178479202	3986.44679145	N
1	11	Word order	Clitic pronouns participle	OV	loss	36	431.064641983	3626.59729099	N
1	1	Word order	Clitic pronouns participle	VO	gain	14	1094.82356157	3997.42099316	N
1	1	Word order	Clitic pronouns participle	VO	loss	16	592.2082519	5723.29047956	N
1	17	Word order	Infinitive	OV	gain	8	551.478493256	7258.35030345	N
1	17	Word order	Infinitive	OV	loss	12	950.547692392	6525.15676008	N
1	3	Word order	Infinitive	VO	gain	11	1096.23490902	6280.27398715	N
1	3	Word order	Infinitive	VO	loss	5	542.034731145	7303.24898358	N
1	13	Word order	Main clauses	SOV	gain	3	2231.18490469	6746.09731886	N
1	13	Word order	Main clauses	SOV	loss	9	766.016283316	6713.4037202	N
1	2	Word order	Main clauses	SVO	gain	13	768.588429588	5726.03104906	N
1	2	Word order	Main clauses	SVO	loss	9	671.228289045	5567.31344903	N
1	2	Word order	Main clauses	V2	gain	7	1588.796619	6104.87242847	N
1	2	Word order	Main clauses	V2	loss	11	613.342977141	5092.82871166	N
1	9	Word order	Main clauses	VSO	gain	2	1591.29370766	4911.26743071	N
1	6	Word order	Noun-Possessor	N-Poss	gain	8	1486.67440528	6170.39216968	N
1	6	Word order	Noun-Possessor	N-Poss	loss	12	1000.8764626	4388.94863748	N
1	10	Word order	Noun-Possessor	Poss-N	gain	12	951.652649095	3827.81879845	N
1	10	Word order	Noun-Possessor	Poss-N	loss	8	1389.33548264	4303.94239736	N
1	11	Word order	Noun-adjective	AN	gain	8	776.040148566	3643.31488876	N
1	11	Word order	Noun-adjective	AN	loss	8	1246.90974863	5134.26224761	N
1	14	Word order	Noun-adjective	NA	gain	4	1883.97522384	5015.39520597	N
1	14	Word order	Noun-adjective	NA	loss	14	690.524211528	4154.72455397	N
1	7	Word order	Noun-relative clause	NRel	gain	14	719.535786045	2539.35439271	N
1	7	Word order	Noun-relative clause	NRel	loss	6	1519.23300562	7278.54597014	N
1	13	Word order	Noun-relative clause	RelN	gain	5	2093.54415089	7773.21753626	N
1	13	Word order	Noun-relative clause	RelN	loss	5	941.563929458	5531.03442792	N
1	8	Word order	Participle	OV	gain	6	896.935440863	5926.57533678	N
1	8	Word order	Participle	OV	loss	8	1244.55810852	5833.61337894	N
1	11	Word order	Participle	VO	gain	8	1253.93856073	5209.22276275	N
1	11	Word order	Participle	VO	loss	6	567.546216777	8185.89177994	N
1	15	Word order	Subordinate clause	SOV	gain	5	836.731001697	6963.6506311	N
1	15	Word order	Subordinate clause	SOV	loss	12	815.493175017	6175.09252824	N
1	0	Word order	Subordinate clause	SVO	gain	11	608.538194658	3668.70511862	N
1	0	Word order	Subordinate clause	SVO	loss	7	1053.05393799	6760.55972228	N
1	16	Word order	Subordinate clause	V2	gain	4	2676.97782875	5109.65428197	N
1	16	Word order	Subordinate clause	V2	loss	7	399.161519354	6305.10417956	N
1	10	Word order	Subordinate clause	VSO	gain	2	2249.83247134	9878.6187214	N
1	10	Word order	Subordinate clause	VSO	loss	3	2871.07411399	5857.86306104	N
1	7	Word order	WH-element	WH-V	gain	24	914.130874247	4682.10239232	N
1	7	Word order	WH-element	WH-V	loss	13	666.025552301	5985.19331074	N
1	10	Word order	WH-element	WH-initial	gain	7	2226.26135774	4336.96733234	N
1	10	Word order	WH-element	WH-initial	loss	17	909.53155194	6383.50504105	N
2	17	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	gain	10	864.888551236	3457.29581578	C
2	17	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	loss	4	548.228918285	9029.4607075	S
2	7	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	gain	13	737.054691502	4338.11070979	C
2	7	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	loss	5	595.299915113	3557.96671563	S
2	9	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	gain	26	612.23671777	4510.55089482	S
2	9	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	loss	18	735.001679009	5550.36300666	C
2	11	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	gain	25	548.035297344	5095.31980195	S
2	11	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	loss	14	483.099176049	4137.34828974	C
2	5	ALIGNMENT	Noun: Present Progressive	N:PROG:A=Sa?	loss	2	191.264719692	1848.85260195	C
2	12	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	gain	30	467.084718652	6685.27786463	S
2	12	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	loss	13	851.828991739	4685.49818191	C
2	8	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	gain	19	609.782188344	5766.74981014	S
2	8	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	loss	13	916.241940579	5667.72402207	C
2	7	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	gain	5	1130.30318997	4876.11288185	S
2	7	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	loss	6	770.50202072	2122.9627148	C
2	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	gain	14	887.920609688	4195.42727303	S
2	10	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	loss	15	376.739810815	3894.35875825	C
2	13	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	gain	15	791.727613193	4390.41038628	S
2	13	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	loss	16	460.484188756	5143.92230056	C
2	5	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	gain	13	828.474390928	5008.37704435	S
2	5	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	loss	15	489.369343622	4437.67269968	C
2	2	ALIGNMENT	Pronoun: Simple Past	P:PST:A=O?	gain	9	534.466956422	4136.76278013	S
2	2	ALIGNMENT	Pronoun: Simple Past	P:PST:A=O?	loss	2	45.5692069366	1030.08932389	C
2	10	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	gain	8	798.301300114	3763.85892221	S
2	10	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	loss	9	1285.09561934	4750.97044348	C
2	14	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	gain	5	530.172104906	1967.12199508	N
2	14	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	loss	3	3282.32139115	5868.61155213	N
2	12	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	gain	13	1024.33338821	5512.68139358	N
2	12	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	loss	22	435.394833028	6013.02814465	N
2	8	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	gain	12	1235.50123789	5883.23979347	S
2	8	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	loss	13	481.593901911	3462.28871851	C
2	4	ALIGNMENT	Verb: Present Progressive	V:PROG:A=O?	gain	7	1399.88090533	7183.70856638	S
2	5	ALIGNMENT	Verb: Present Progressive	V:PROG:A=Sa?	loss	4	970.526018297	7050.88817541	C
2	4	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	gain	22	662.687833003	4484.94518321	S
2	4	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	loss	13	1449.71783816	3798.31907194	C
2	13	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	gain	20	787.913152967	4695.20218939	S
2	13	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	loss	11	512.009789539	3923.9560632	C
2	10	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	gain	5	1434.5006721	4861.02987828	S
2	10	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	loss	9	1188.87014359	4381.00822205	C
2	17	Nominal morphology	Case marking	CASE-ADJ	gain	20	760.046842422	5732.37598483	C
2	17	Nominal morphology	Case marking	CASE-ADJ	loss	30	501.979958165	7207.38186952	S
2	8	Nominal morphology	Case marking	CASE-ART	gain	6	1161.02689094	4630.65176554	C
2	8	Nominal morphology	Case marking	CASE-ART	loss	28	478.433829717	4303.40355679	S
2	11	Nominal morphology	Case marking	CASE-LAST	gain	12	963.668785458	4658.96704251	C
2	11	Nominal morphology	Case marking	CASE-LAST	loss	4	1624.0744272	4672.52532223	S
2	15	Nominal morphology	Case marking	CASE-N	gain	18	578.634979268	5872.39946029	C
2	15	Nominal morphology	Case marking	CASE-N	loss	21	762.662708957	4693.41046238	S
2	1	Nominal morphology	Definiteness marking	ADJ-DEF	gain	6	1118.79077836	6212.37185117	C
2	1	Nominal morphology	Definiteness marking	ADJ-DEF	loss	6	547.458270425	3354.08936455	S
2	11	Nominal morphology	Definiteness marking	DEF-FIRST	gain	11	964.225858478	3868.12698109	C
2	11	Nominal morphology	Definiteness marking	DEF-FIRST	loss	7	1119.71418888	5486.6360414	S
2	7	Nominal morphology	Definiteness marking	DEF-LAST	gain	11	1398.16271394	4574.4454167	C
2	7	Nominal morphology	Definiteness marking	DEF-LAST	loss	12	603.723996783	2349.06303642	S
2	6	Nominal morphology	Definiteness marking	DEF.ART	gain	6	1787.37526354	5349.4975421	N
2	6	Nominal morphology	Definiteness marking	DEF.ART	loss	16	878.648560448	5884.8734706	N
2	13	Nominal morphology	Definiteness marking	N-DEF	gain	12	950.282278214	9097.88264334	N
2	13	Nominal morphology	Definiteness marking	N-DEF	loss	4	613.056080444	8158.75349997	N
2	17	Nominal morphology	Gender / Noun class	ANIM	gain	9	1905.81351328	8375.69398852	C
2	17	Nominal morphology	Gender / Noun class	ANIM	loss	14	477.892962364	4975.06844513	S
2	6	Nominal morphology	Gender / Noun class	M/F	gain	6	2402.4362682	7802.4634299	C
2	6	Nominal morphology	Gender / Noun class	M/F	loss	17	572.837276774	6204.34666089	S
2	5	Nominal morphology	Gender / Noun class	NEUTR	gain	3	2483.69064826	7785.5858502	C
2	5	Nominal morphology	Gender / Noun class	NEUTR	loss	17	951.45256996	5158.02819689	S
2	7	Nominal morphology	Gender agreement	PRED-ADJ	gain	15	798.310298198	4070.83409386	C
2	7	Nominal morphology	Gender agreement	PRED-ADJ	loss	18	619.696078526	3857.21317463	S
2	5	Nominal morphology	Nominal cases	<7 Cases	gain	6	1156.20623621	6156.44145857	C
2	5	Nominal morphology	Nominal cases	<7 Cases	loss	11	689.061421993	5990.37187323	S
2	8	Nominal morphology	Nominal cases	AGG.CASE.NR	gain	13	1012.53086316	5517.74326683	S
2	8	Nominal morphology	Nominal cases	AGG.CASE.NR	loss	17	434.442686319	2676.52360758	N
2	14	Nominal morphology	Nominal cases	AGGL.CASE	gain	12	1094.83280137	5293.78103025	S
2	14	Nominal morphology	Nominal cases	AGGL.CASE	loss	10	912.220268207	4807.13961657	N
2	13	Nominal morphology	Nominal cases	DAT	gain	19	733.591905449	5488.04968507	C
2	13	Nominal morphology	Nominal cases	DAT	loss	36	637.182003576	4009.9285384	S
2	17	Nominal morphology	Nominal cases	GEN	gain	14	1130.33407164	5875.91504862	C
2	17	Nominal morphology	Nominal cases	GEN	loss	23	839.880864556	6897.89434464	S
2	9	Nominal morphology	Nominal cases	GEN/DAT	gain	11	889.877212788	3863.81702893	C
2	9	Nominal morphology	Nominal cases	GEN/DAT	loss	25	608.563461346	4947.15150388	S
2	1	Nominal morphology	Nominal cases	O-case	gain	11	1046.23955888	5447.36977213	C
2	1	Nominal morphology	Nominal cases	O-case	loss	25	774.46268856	5145.22293238	S
2	2	Nominal morphology	Nominal cases	OBL-Cases	gain	11	769.039602506	5707.09609512	C
2	2	Nominal morphology	Nominal cases	OBL-Cases	loss	10	789.471900175	6210.58481284	S
2	17	Nominal morphology	Nominal cases	VOC	gain	14	818.098959343	6482.06609564	C
2	17	Nominal morphology	Nominal cases	VOC	loss	21	1090.29652221	6603.27105874	S
2	13	Nominal morphology	Preposition agreement	PRON-AGR	gain	5	2623.14672778	7985.22463273	C
2	4	Nominal morphology	Pronominal Cases	<7 Cases	gain	3	2282.42685581	9428.300528	C
2	9	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	6	1899.0977926	4688.0072559	N
2	9	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	16	628.861032531	4040.58927798	N
2	13	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	2	1784.10126558	10741.8799959	N
2	13	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	8	1104.73654862	8973.86965894	N
2	16	Nominal morphology	Pronominal Cases	A≠O	loss	8	1420.19302892	7072.28276566	S
2	9	Nominal morphology	Pronominal Cases	DAT≠O	gain	22	881.15242179	5087.45019943	C
2	9	Nominal morphology	Pronominal Cases	DAT≠O	loss	20	795.951297746	4105.95536159	S
2	3	Nominal morphology	Pronominal Cases	OBL-Cases	gain	4	1495.18813168	6975.78567971	C
2	3	Nominal morphology	Pronominal Cases	OBL-Cases	loss	18	907.810467067	4718.76481986	S
2	16	TENSE	Continous present	Present ????	gain	5	927.921704375	2650.60148216	N
2	16	TENSE	Continous present	Present ????	loss	5	2214.98918484	11353.2194325	N
2	17	TENSE	Continous present	Progressive present	gain	33	673.436462429	5685.97648631	N
2	17	TENSE	Continous present	Progressive present	loss	39	291.701141774	4984.23103913	N
2	16	TENSE	Future	FUT.AUX	gain	18	618.32997695	5825.2764807	N
2	16	TENSE	Future	FUT.AUX	loss	21	668.999277917	5904.25592501	N
2	1	TENSE	Future	FUT.Participle	gain	5	1790.70381806	5270.65788171	N
2	1	TENSE	Future	FUT.Participle	loss	12	760.808805372	4620.69426592	N
2	10	TENSE	Future	FUT.Particle	gain	16	798.626198347	4586.94521916	N
2	10	TENSE	Future	FUT.Particle	loss	7	508.661368567	3281.0003679	N
2	2	TENSE	Future	FUT.Synth	gain	6	2620.72892297	5049.27974279	N
2	2	TENSE	Future	FUT.Synth	loss	16	725.493394963	6046.6254272	N
2	15	TENSE	Future	PERF.FUT	gain	2	2625.5063732	8780.71505005	N
2	15	TENSE	Future	PERF.FUT	loss	2	6.16256374948	7210.08246577	N
2	17	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	9	827.341853176	3959.3263126	C
2	17	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	14	731.235691858	6099.76161821	S
2	11	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	8	1059.04268254	5104.02259831	C
2	11	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	loss	7	152.744955734	749.686498897	S
2	9	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	11	900.437884751	5005.31489568	S
2	9	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	9	368.896392414	3278.09820299	C
2	7	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	gain	2	3009.80741243	10387.1393734	C
2	7	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	loss	2	88.8007972096	1322.91666056	S
2	10	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	6	273.412629729	2371.72962619	S
2	10	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	10	998.591776564	4355.69018128	C
2	13	Verbal morphology	present progressive, O	PROG:NO-O-AGR	gain	10	231.232369299	1553.82366202	S
2	13	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	11	1583.12179287	5889.65480835	C
2	16	Verbal morphology	present progressive, O	PROG:O-AGR-FULL	gain	2	4445.16946857	8877.45126175	C
2	16	Verbal morphology	present progressive, O	PROG:O-AGR-FULL	loss	2	803.322213218	10263.1551053	S
2	15	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	16	975.615407871	8469.41777913	C
2	15	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	30	655.326270128	7369.71843501	S
2	13	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	12	718.539559382	6105.8425819	C
2	13	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	loss	5	829.5085338	9617.08179325	S
2	14	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	27	637.872453258	4062.37832154	S
2	14	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	16	615.782711407	2599.86117244	C
2	9	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	gain	3	2108.47364399	7417.85212992	C
2	9	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	loss	7	429.650349867	3503.5002986	S
2	5	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	4	747.510256067	2371.29800057	S
2	5	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	9	945.634027219	5306.04125994	C
2	16	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	7	927.911197781	6477.47032298	S
2	16	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	16	859.583817417	5093.27409712	C
2	8	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	5	1499.13055756	6638.47110619	C
